_id,ltable_id,rtable_id,ltable_title,ltable_authors,ltable_publisher,ltable_ISBN13,ltable_publishedYear,ltable_publishedMonth,ltable_pages,rtable_title,rtable_authors,rtable_publisher,rtable_ISBN13,rtable_publishedYear,rtable_publishedMonth,rtable_pages
5260474,3806,2638,New Trends in Intelligent Information and Database Systems,"Dariusz Barbucha,Ngoc Thanh Nguyen,John Batubara",Springer International Publishing,9783319162102,2015.0,5,2015.0,Intelligent Information and Database Systems,"Manh Thanh Le,Jerzy Świątek",Springer,9783642121029.0,2011.0,3.0,508.0
5260642,3806,3649,New Trends in Intelligent Information and Database Systems,"Dariusz Barbucha,Ngoc Thanh Nguyen,John Batubara",Springer International Publishing,9783319162102,2015.0,5,2015.0,Intelligent Information and Database Systems,"Ngoc Thanh Nguyen,Chong-gun Kim,Adam Janiak",Springer,9783642200434.0,2011.0,4.0,610.0
5261483,3807,2490,"Fuzzy Databases: Modeling, Design and Implementation","Galindo,Mario Piattini,Angelica Urrutia",IGI Global,9781591403258,2005.0,10,300.0,"Fuzzy Databases: Modeling, Design, And Implementation",Jose Galindo,IGI Global,9781591403241.0,2005.0,10.0,320.0
5261522,3807,2591,"Fuzzy Databases: Modeling, Design and Implementation","Galindo,Mario Piattini,Angelica Urrutia",IGI Global,9781591403258,2005.0,10,300.0,Database Design and Implementation,"Shouhong Wang,Hai Wang",Universal Publishers,9781612330150.0,2011.0,5.0,272.0
5263431,3808,3008,"PHP & MySQL: Your Visual Blueprint for Creating Dynamic, Database Driven Web Sites",Janet Valade,Wiley,9780470048399,2006.0,9,0.0,"PHP & MySQL: Your Visual Blueprint for Creating Dynamic, Database-Driven Web Sites",Janet Valade,Visual,9780470048399.0,2006.0,9.0,307.0
5267666,3812,3678,Filing and Database Systems / Edition 10,Jeffrey R. Jr. Stewart,"McGraw-Hill Companies, The",9780070614819,1990.0,3,148.0,Filing and Database Systems,"Jeffrey R. Stewart,Judith Scharle Greene,Judith A. Scharle",McGraw-Hill/Glencoe,9780070614819.0,1989.0,11.0,136.0
5269468,3813,3497,Open Source XML Database Toolkit: Resources and Techniques,"Liam R. E. Quin,Cary Sullivan",Wiley,9780471375227,2000.0,7,448.0,Open Source XML Database Toolkit: Resources and Techniques for Improved Development,"Liam Quin,Cary Sullivan",Wiley,9780471375227.0,2000.0,8.0,448.0
5270218,3814,1961,Database Management Systems,"CTI Reviews,Raghu Ramakrishnan",Cram101,9781467297936,2016.0,9,65.0,Database Systems,Patrick E. O'Neil,Morgan Kaufmann Publishers,9781558603929.0,1998.0,7.0,874.0
5270225,3814,1984,Database Management Systems,"CTI Reviews,Raghu Ramakrishnan",Cram101,9781467297936,2016.0,9,65.0,Database Management Design,C.S.V. Murthy,Himalaya Pub. House,9781282803534.0,2008.0,1.0,
5270242,3814,2032,Database Management Systems,"CTI Reviews,Raghu Ramakrishnan",Cram101,9781467297936,2016.0,9,65.0,Database Systems,Peter Rob,Cengage Learning,9781423938842.0,2006.0,3.0,0.0
5270244,3814,2041,Database Management Systems,"CTI Reviews,Raghu Ramakrishnan",Cram101,9781467297936,2016.0,9,65.0,Database Management System,Nirupma Pathak,Himalaya Pub. House,9781282803619.0,2008.0,1.0,
5270258,3814,2093,Database Management Systems,"CTI Reviews,Raghu Ramakrishnan",Cram101,9781467297936,2016.0,9,65.0,Guide To Database Management System,Satish Jain,,9788183331722.0,,,
5270271,3814,2134,Database Management Systems,"CTI Reviews,Raghu Ramakrishnan",Cram101,9781467297936,2016.0,9,65.0,Database Management Systems,"Patricia Ward,George Dafoulas",Cengage Learning,9781408007686.0,2008.0,1.0,392.0
5270300,3814,2228,Database Management Systems,"CTI Reviews,Raghu Ramakrishnan",Cram101,9781467297936,2016.0,9,65.0,Database Systems,Paul Beynon-Davies,Palgrave Macmillan,9781403916013.0,2004.0,,601.0
5270316,3814,2289,Database Management Systems,"CTI Reviews,Raghu Ramakrishnan",Cram101,9781467297936,2016.0,9,65.0,Introduction to Database Management Systems,Atul Kahate,Pearson,9781299446595.0,2006.0,1.0,535.0
5270319,3814,2297,Database Management Systems,"CTI Reviews,Raghu Ramakrishnan",Cram101,9781467297936,2016.0,9,65.0,Database Management Systems In Engineering,"Katherine C. Morris,Mary Mitchell,Elizabeth Fong",Diane Pub Co,9781568063638.0,1992.0,8.0,54.0
5270327,3814,2317,Database Management Systems,"CTI Reviews,Raghu Ramakrishnan",Cram101,9781467297936,2016.0,9,65.0,Database Management Systems,Vijay Krishna Pallaw,Asian Books,9781282803442.0,2011.0,8.0,
5270407,3814,2524,Database Management Systems,"CTI Reviews,Raghu Ramakrishnan",Cram101,9781467297936,2016.0,9,65.0,Database Management System Anatomy,James A. Larson,,9780669045444.0,,,
5270425,3814,2568,Database Management Systems,"CTI Reviews,Raghu Ramakrishnan",Cram101,9781467297936,2016.0,9,65.0,Database Systems,"Elvis C. Foster,Shripad V. Godbole",Xlibris Corporation,9781425774653.0,2010.0,7.0,678.0
5270469,3814,2722,Database Management Systems,"CTI Reviews,Raghu Ramakrishnan",Cram101,9781467297936,2016.0,9,65.0,Database Management Casebook,"Lorents,Morgan",Harcourt Brace College Publishers,9780030246227.0,,,
5270471,3814,2727,Database Management Systems,"CTI Reviews,Raghu Ramakrishnan",Cram101,9781467297936,2016.0,9,65.0,Fundamentals of Database Management Systems,Cram101 Textbook Reviews,"Academic Internet Publishers, Inc.",9781428805804.0,2006.0,10.0,92.0
5270598,3814,3113,Database Management Systems,"CTI Reviews,Raghu Ramakrishnan",Cram101,9781467297936,2016.0,9,65.0,Database Management Systems Lecture Notebook,Il-Yeol Song,,9780072928525.0,,,
5270610,3814,3136,Database Management Systems,"CTI Reviews,Raghu Ramakrishnan",Cram101,9781467297936,2016.0,9,65.0,Database Systems,CTI Reviews,Cram101,9781490289854.0,2016.0,8.0,47.0
5271534,3815,2223,"Database: Principles, Programming and Performance",Patrick E. O'Neil,Morgan Kaufmann Publishers,9781558603929,1998.0,7,874.0,Database: Principles Programming Performance,Patrick O'Neil,Morgan Kaufmann Publishers,9781558602199.0,1994.0,1.0,873.0
5274223,3819,2281,Object-Oriented Database Design: Concepts and Application / Edition 1,Kenmore S. Brathwaite,Elsevier Science & Technology Books,9780121258825,1993.0,1,323.0,"Object-Oriented Concepts, Databases and Applications",Won Kim,Association for Computing Machinery (ACM),9780201144109.0,2000.0,7.0,602.0
5277597,3822,3574,Building a Columnar Database on RAMCloud: Database Design for the Low-Latency Enabled Data Center,Christian Tinnefeld,Springer International Publishing,9783319207100,2015.0,8,130.0,Building a Columnar Database on Ramcloud: Database Design for the Low-Latency Enabled Data Center,Christian Tinnefeld,Springer,9783319207100.0,2015.0,7.0,130.0
5278885,3823,2473,OCP Oracle Database 10g: New Features for Administrators Exam Guide / Edition 1,Sam R. Alapati,McGraw-Hill Professional Publishing,9780072258622,2004.0,10,688.0,Ocp Oracle Database 10g: New Features for Administrators Exam Guide,Sam Alapati,McGraw-Hill Education,9780072258622.0,2004.0,10.0,688.0
5279165,3823,3018,OCP Oracle Database 10g: New Features for Administrators Exam Guide / Edition 1,Sam R. Alapati,McGraw-Hill Professional Publishing,9780072258622,2004.0,10,688.0,OCP Oracle9i Database: New Features for Administrators Exam Guide,Daniel Benjamin,Osborne/McGraw-Hill,9780072195309.0,2002.0,3.0,432.0
5279407,3823,3498,OCP Oracle Database 10g: New Features for Administrators Exam Guide / Edition 1,Sam R. Alapati,McGraw-Hill Professional Publishing,9780072258622,2004.0,10,688.0,Ocp Oracle Database 12c New Features for Administrators Exam Guide,Sam Alapati,McGraw-Hill/Osborne Media,9780071819961.0,2013.0,7.0,528.0
5282879,3826,2985,Image Databases and Multi-Media Search,"Ramesh Jain,Arnold W M Smeulders","World Scientific Publishing Company, Incorporated",9789810233273,1998.0,3,328.0,Image Databases And Multi Media Search,"Ramesh Jain,Arnoldus Wilhelmus Maria Smeulders,Arnold Smeulders",World Scientific Publishing Company,9789810233273.0,1998.0,1.0,328.0
5284397,3827,2874,Creating Cool Web Databases,"Joseph T. Sinclair,Carol McCullough-Dieter","Wiley, John & Sons, Incorporated",9780764530197,1996.0,10,464.0,Creating Cool Web Databases,"Joseph T. Sinclair,Carol McCullough-Dieter",John Wiley & Sons Inc (Computers),9780764530197.0,1996.0,10.0,469.0
5286869,3829,3270,A Pascal Database Book,Julian Ullman,"Oxford University Press, USA",9780198596424,1986.0,2,280.0,A Pascal Database Book,"Julian Ullmann,Julian Ullman","Oxford University Press, USA",9780198596424.0,1986.0,2.0,280.0
5288881,3830,3525,Storage and Retrieval for Media Databases 2000,"Charles A. Bouman,Boon-Lock Yeo,Minerva M. Yeung",SPIE Press,9780819435903,1999.0,12,592.0,Storage and Retrieval for Media Databases,"Minerva M. Yeung,Charles A. Bouman,Boon Lock Yeo",SPIE-International Society for Optical Engine,9780819435903.0,1999.0,12.0,616.0
5289805,3831,1650,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Database Management Systems,"Raghu Ramakrishnan,Johannes Gehrke",McGraw-Hill,9780072465631.0,2002.0,8.0,1104.0
5289808,3831,1655,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Database System Concepts,"Abraham Silberschatz,Henry F. Korth,S. Sudarshan",McGraw-Hill Education,9780072958867.0,2005.0,6.0,1142.0
5289940,3831,1959,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Distributed Database Systems,Wesley W. Chu,Artech House Publishers,9780890062135.0,1986.0,6.0,528.0
5289978,3831,2037,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Database System Concepts,"Hank Korth,Hank Korth",McGraw-Hill Companies,9780070447523.0,1986.0,6.0,546.0
5289994,3831,2066,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Database Systems,Alice Tsai,Prentice Hall,9780131968332.0,1988.0,3.0,572.0
5290058,3831,2177,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Mobile Database Systems,Vijay Kumar,Wiley-Interscience,9780471467922.0,2006.0,7.0,294.0
5290077,3831,2202,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Database Management Systems,"Raghu Ramakrishnan,Ramakrishnan",McGraw Hill Higher Education,9780071231510.0,2002.0,9.0,936.0
5290106,3831,2242,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Database Systems,"Ramez Elmasri,Shamkant B. Navathe",Pearson,9780132144988.0,,,1200.0
5290109,3831,2247,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Database Management Systems,Gerald V. Post,McGraw-Hill/Irwin,9780071111805.0,2002.0,,424.0
5290117,3831,2260,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Intelligent Database Systems,"Elisa Bertino,Barbara Catania",Addison-Wesley Professional,9780201877366.0,2001.0,2.0,452.0
5290147,3831,2312,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Advanced Database Systems,"Nabil R. Adam,Bharat K. Bhargava",Springer,9780387575070.0,1993.0,12.0,451.0
5290158,3831,2330,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Readings in Database Systems,Michael Stonebraker,Morgan Kaufmann Publishers,9780934613651.0,1988.0,1.0,644.0
5290205,3831,2419,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Web Database Systems,"Barry Eaglestone,Mick Ridley",,9780077096007.0,,,
5290207,3831,2423,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Distributed Database Systems,"David J. Bell,Jane Grimson",Addison Wesley Publishing Company,9780201544008.0,1992.0,2.0,424.0
5290224,3831,2458,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Relational Database Systems,Dan A. Simovici,Academic Press,9780126443752.0,1995.0,8.0,485.0
5290298,3831,2608,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Expert Database Systems,Keith G. Jeffery,Academic Press,9780123822550.0,1992.0,9.0,254.0
5290325,3831,2656,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Handbook of Database Systems,"Hammer Hammer,Markus Schneider",Chapman & Hall/CRC,9781584886204.0,,,
5290347,3831,2702,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Database Management Systems,Ben Shneiderman,AFIPS Press,9780882830148.0,,,137.0
5290355,3831,2719,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Database Systems Handbook,Paul J. Fortier,McGraw-Hill Companies,9780070216266.0,1997.0,1.0,611.0
5290370,3831,2749,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Ri Im Database Systems,Henry F. Korth,McGraw-Hill Education,9780070447578.0,1996.0,10.0,
5290436,3831,2880,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Component Database Systems,"Klaus R Dittrich,Andreas Geppert",Morgan Kaufmann Publishers,9780080490724.0,2014.0,5.0,313.0
5290438,3831,2883,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Relational Database Systems,Claude Delobel,North-Holland,9780444877185.0,,,451.0
5290439,3831,2884,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Database Systems Engineering,R. P. Whittington,"Oxford University Press, USA",9780198596721.0,1988.0,12.0,448.0
5290828,3831,3678,Database Systems,Tsai,Prentice Hall Professional Technical Reference,9780131968332,1988.0,3,572.0,Filing and Database Systems,"Jeffrey R. Stewart,Judith Scharle Greene,Judith A. Scharle",McGraw-Hill/Glencoe,9780070614819.0,1989.0,11.0,136.0
5292045,3832,3603,"Studyguide for Database Systems: Design, Implementation, and Management by Rob, Peter, ISBN 9781423938842",Cram101 Textbook Reviews,"Content Technologies, Inc.",9781614903178,2011.0,5,110.0,"Studyguide for Database Systems: Design, Implementation, and Management by Rob, Peter, ISBN 9781423938842",Cram101 Textbook Reviews,Cram101,9781614903178.0,2011.0,5.0,110.0
5297959,3837,3450,Visual C++ Database Programming Tutorial,Wendy Sarrett,"Wrox Press, Inc.",9781861002419,1998.0,11,326.0,Visual C++ 6 Database Programming Tutorial,Wendy Sarrett,Wrox Press,9781861002419.0,1998.0,11.0,327.0
5299458,3840,2301,Similarity Joins in Relational Database Systems,"Michael Bohlen,Michael H. Bohlen",Morgan & Claypool Publishers,9781627050289,2013.0,10,126.0,Relational Database Systems,Jitendra Patel,Ebookit.com,9781456611743.0,2012.0,12.0,447.0
5299745,3840,3123,Similarity Joins in Relational Database Systems,"Michael Bohlen,Michael H. Bohlen",Morgan & Claypool Publishers,9781627050289,2013.0,10,126.0,Similarity Joins in Relational Database Systems,"Nikolaus Augsten,Michael H. Böhlen",Morgan & Claypool,9781627050289.0,2013.0,11.0,126.0
5301571,3841,3211,Relational Database Management with Oracle / Edition 2,Fred Rolland,Addison-Wesley,9780201565201,1992.0,1,288.0,Relational Database Management With Oracle,F.D. Rolland,Addison Wesley Publishing Company,9780201416473.0,1990.0,4.0,226.0
5301639,3841,3357,Relational Database Management with Oracle / Edition 2,Fred Rolland,Addison-Wesley,9780201565201,1992.0,1,288.0,Relational Database Management with Oracle,Fred D. Rolland,Addison Wesley Publishing Company,9780201565201.0,1991.0,11.0,268.0
5305559,3843,3679,Using Spreadsheets with Databases,Douglas Pendarkar,Random House Information Group,9780679791614,1993.0,8,220.0,Using Spreadsheets with Databases,"Douglas Pendarkar,Sumant Pendarkar",Bantam Books,9780553372564.0,1993.0,8.0,
5306720,3844,2245,Databases in Depth: The Relational Model for Practitioners,C. J. Date,"O'Reilly Media, Incorporated",9780596100124,2005.0,5,232.0,Database in Depth: Relational Theory for Practitioners,C.J. Date,O'Reilly Media,9780596100124.0,2005.0,5.0,232.0
5309363,3846,1979,SAP Database Administration with Oracle,"Andre Faustmann,Michael Hoding,Gunnar Klein,Ronny Zimmermann","Rheinwerk Publishing, Inc.",9781592291205,2008.0,3,818.0,SAP Database Administration with Oracle,"Michael Hoding,Michael H?ding,Andr? Faustmann,Gunnar Klein,Ronny Zimmermann","SAP PRESS, 1st edition",9781592291205.0,2008.0,5.0,812.0
5309611,3846,2730,SAP Database Administration with Oracle,"Andre Faustmann,Michael Hoding,Gunnar Klein,Ronny Zimmermann","Rheinwerk Publishing, Inc.",9781592291205,2008.0,3,818.0,Oracle8i Database Administration,Noel Yuhanna,Manning Publications,9781884777783.0,1999.0,11.0,543.0
5309686,3846,2969,SAP Database Administration with Oracle,"Andre Faustmann,Michael Hoding,Gunnar Klein,Ronny Zimmermann","Rheinwerk Publishing, Inc.",9781592291205,2008.0,3,818.0,SAP Database Administration with IBM DB2,Andrae Faustmann,Galileo Press,9781592294497.0,2013.0,3.0,
5311531,3847,3112,Relational Database Design with Microcomputer Applications,Glenn A. Jackson,Prentice Hall Professional Technical Reference,9780137718412,1987.0,10,256.0,Relational Database Design with Microcomputer Applications,Glenn A. Jackson,Prentice Hall,9780137718412.0,1988.0,10.0,207.0
5315333,3849,3213,Delphi/Kylix Database Development,Eric Harmon,Pearson Education,9780672322655,1901.0,10,432.0,Delphi/Kylix Database Development,Eric Harmon,Sams,9780672322655.0,2001.0,10.0,432.0
5315418,3849,3391,Delphi/Kylix Database Development,Eric Harmon,Pearson Education,9780672322655,1901.0,10,432.0,Delphi/Kylix Database Development,Eirc Harmon,Que/Sams,9780768658330.0,2001.0,10.0,
